PMC,x,y,z,x_mm,y_mm,z_mm,mineral_id,classification,parent_category
2389,-0.133806,0.12723399999999999,0.244784,-133.81,127.23,244.78,4,Felsic,Felsic
2390,-0.133806,0.127102,0.244772,-133.81,127.1,244.77,4,Felsic,Felsic
2391,-0.133685,0.127102,0.244738,-133.68,127.1,244.74,4,Felsic,Felsic
2392,-0.133685,0.12723299999999998,0.24475,-133.68,127.23,244.75,2,Olivine,Mafic
2393,-0.133685,0.127353,0.24476199999999998,-133.68,127.35,244.76,4,Felsic,Felsic
2394,-0.133683,0.127471,0.244772,-133.68,127.47,244.77,4,Felsic,Felsic
2395,-0.133683,0.127601,0.244804,-133.68,127.6,244.8,4,Felsic,Felsic
2396,-0.133683,0.127721,0.24484,-133.68,127.72,244.84,4,Felsic,Felsic
2397,-0.133682,0.127851,0.24488000000000001,-133.68,127.85,244.88,4,Felsic,Felsic
2398,-0.133682,0.127971,0.244908,-133.68,127.97,244.91,4,Felsic,Felsic
2399,-0.133681,0.128099,0.24491300000000002,-133.68,128.1,244.91,3,Alt. Mafic,Mafic
2400,-0.13368,0.12822999999999998,0.244918,-133.68,128.23,244.92,3,Alt. Mafic,Mafic
2401,-0.13368,0.12835,0.244923,-133.68,128.35,244.92,1,Pyroxene,Mafic
2402,-0.13368,0.12847,0.244928,-133.68,128.47,244.93,7,Other,Other
2403,-0.133679,0.128599,0.24493299999999998,-133.68,128.6,244.93,5,High Alteration,Alteration
2404,-0.133679,0.128719,0.24493800000000002,-133.68,128.72,244.94,5,High Alteration,Alteration
2405,-0.133678,0.12885,0.244941,-133.68,128.85,244.94,5,High Alteration,Alteration
2406,-0.133679,0.12897,0.244944,-133.68,128.97,244.94,6,Alteration,Alteration
2407,-0.133677,0.129099,0.244948,-133.68,129.1,244.95,3,Alt. Mafic,Mafic
2408,-0.133677,0.12922999999999998,0.2449510000000001,-133.68,129.23,244.95,1,Pyroxene,Mafic
2409,-0.133677,0.12935,0.244954,-133.68,129.35,244.95,1,Pyroxene,Mafic
2410,-0.133677,0.12948099999999998,0.24494899999999997,-133.68,129.48,244.95,3,Alt. Mafic,Mafic
2411,-0.133676,0.129599,0.24494200000000002,-133.68,129.6,244.94,7,Other,Other
2412,-0.133676,0.12972,0.24493600000000001,-133.68,129.72,244.94,4,Felsic,Felsic
2413,-0.133676,0.129851,0.244929,-133.68,129.85,244.93,4,Felsic,Felsic
2414,-0.133676,0.129971,0.24492199999999997,-133.68,129.97,244.92,4,Felsic,Felsic
2415,-0.133675,0.1301,0.244914,-133.67,130.1,244.91,4,Felsic,Felsic
2416,-0.133675,0.13022,0.24490599999999998,-133.67,130.22,244.91,4,Felsic,Felsic
2417,-0.133675,0.130351,0.244898,-133.67,130.35,244.9,1,Pyroxene,Mafic
2418,-0.133674,0.13047999999999998,0.24489,-133.67,130.48,244.89,1,Pyroxene,Mafic
2419,-0.133674,0.1306,0.24488200000000002,-133.67,130.6,244.88,1,Pyroxene,Mafic
2420,-0.133674,0.13072,0.244875,-133.67,130.72,244.88,1,Pyroxene,Mafic
2421,-0.133674,0.130849,0.24486599999999997,-133.67,130.85,244.87,4,Felsic,Felsic
2422,-0.133674,0.130969,0.244867,-133.67,130.97,244.87,4,Felsic,Felsic
2423,-0.133674,0.1311,0.24486799999999997,-133.67,131.1,244.87,4,Felsic,Felsic
2424,-0.133674,0.13122,0.24486999999999998,-133.67,131.22,244.87,4,Felsic,Felsic
2425,-0.133674,0.131351,0.244871,-133.67,131.35,244.87,1,Pyroxene,Mafic
2426,-0.13367300000000001,0.131469,0.24487199999999998,-133.67,131.47,244.87,2,Olivine,Mafic
2427,-0.13367300000000001,0.131599,0.24487399999999998,-133.67,131.6,244.87,1,Pyroxene,Mafic
2428,-0.13367300000000001,0.13172999999999999,0.244875,-133.67,131.73,244.88,2,Olivine,Mafic
2429,-0.13367300000000001,0.131851,0.244877,-133.67,131.85,244.88,7,Other,Other
2430,-0.13367300000000001,0.131968,0.244878,-133.67,131.97,244.88,1,Pyroxene,Mafic
2431,-0.13367300000000001,0.132099,0.24487899999999999,-133.67,132.1,244.88,1,Pyroxene,Mafic
